_annex_requested,_exercise,anexo,cod_conta,cod_ibge,coluna,conta,exercicio,instituicao,populacao,rotulo,uf,valor
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.33.00.00,4318002,Despesas Pagas,3.3.90.33.00 - Passagens e Despesas com Locomoção,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,81600.61
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.33.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.33.00 - Passagens e Despesas com Locomoção,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,595.71
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.35.00.00,4318002,Despesas Empenhadas,3.3.90.35.00 - Serviços de Consultoria,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,42509.78
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.35.00.00,4318002,Despesas Liquidadas,3.3.90.35.00 - Serviços de Consultoria,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,42509.78
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.35.00.00,4318002,Despesas Pagas,3.3.90.35.00 - Serviços de Consultoria,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,42509.78
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Empenhadas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1318037.11
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Liquidadas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1200576.89
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Despesas Pagas,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1199813.96
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,117460.22
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.36.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.36.00 - Outros Serviços de Terceiros - Pessoa Física,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,762.93
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Empenhadas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,49929928.87
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Liquidadas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,46464429.9
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Despesas Pagas,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,45646238.49
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,3465498.97
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.39.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.39.00 - Outros Serviços de Terceiros - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,818191.41
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Empenhadas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1249464.47
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Liquidadas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,960941.6
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Despesas Pagas,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,952535.31
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,288522.87
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.40.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,8406.29
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Empenhadas,3.3.90.46.00 - Auxílio-Alimentação,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,8810722.76
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Liquidadas,3.3.90.46.00 - Auxílio-Alimentação,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,8810722.76
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Despesas Pagas,3.3.90.46.00 - Auxílio-Alimentação,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,8807775.98
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.46.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.46.00 - Auxílio-Alimentação,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2946.78
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Empenhadas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2581077.66
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Liquidadas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2581077.66
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Despesas Pagas,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2420509.81
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.47.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.47.00 - Obrigações Tributárias e Contributivas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,160567.85
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Empenhadas,3.3.90.49.00 - Auxílio-Transporte,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,29687.05
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Liquidadas,3.3.90.49.00 - Auxílio-Transporte,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,29687.05
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.49.00.00,4318002,Despesas Pagas,3.3.90.49.00 - Auxílio-Transporte,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,29687.05
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Empenhadas,3.3.90.91.00 - Sentenças Judiciais,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2387322.63
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Liquidadas,3.3.90.91.00 - Sentenças Judiciais,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2387322.63
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Despesas Pagas,3.3.90.91.00 - Sentenças Judiciais,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2386113.45
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.91.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.91.00 - Sentenças Judiciais,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1209.18
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Empenhadas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,19516.18
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Liquidadas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,19516.18
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.92.00.00,4318002,Despesas Pagas,3.3.90.92.00 - Despesas de Exercícios Anteriores,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,19516.18
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Empenhadas,3.3.90.93.00 - Indenizações e Restituições,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,76733.68
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Liquidadas,3.3.90.93.00 - Indenizações e Restituições,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,71790.11
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Despesas Pagas,3.3.90.93.00 - Indenizações e Restituições,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,71590.11
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Inscrição de Restos a Pagar Não Processados,3.3.90.93.00 - Indenizações e Restituições,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,4943.57
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO3.3.90.93.00.00,4318002,Inscrição de Restos a Pagar Processados,3.3.90.93.00 - Indenizações e Restituições,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,200
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Empenhadas,4.0.00.00.00 - Despesas de Capital,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,17811039.67
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Liquidadas,4.0.00.00.00 - Despesas de Capital,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,13650994.76
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Despesas Pagas,4.0.00.00.00 - Despesas de Capital,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,12932038.59
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.0.00.00.00 - Despesas de Capital,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,4160044.91
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.0.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,4.0.00.00.00 - Despesas de Capital,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,718956.17
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Empenhadas,4.4.00.00.00 - Investimentos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,7521471.76
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Liquidadas,4.4.00.00.00 - Investimentos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,3361426.85
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Despesas Pagas,4.4.00.00.00 - Investimentos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2642470.68
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.4.00.00.00 - Investimentos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,4160044.91
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.00.00.00.00,4318002,Inscrição de Restos a Pagar Processados,4.4.00.00.00 - Investimentos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,718956.17
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Empenhadas,4.4.20.00.00 - Transferências à União,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,12732.34
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Liquidadas,4.4.20.00.00 - Transferências à União,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,12732.34
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.20.00.00.00,4318002,Despesas Pagas,4.4.20.00.00 - Transferências à União,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,12732.34
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.50.00.00.00,4318002,Despesas Empenhadas,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,630617.04
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.50.00.00.00,4318002,Despesas Liquidadas,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,630617.04
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.50.00.00.00,4318002,Despesas Pagas,4.4.50.00.00 - Transferências a Instituições Privadas sem Fins Lucrativos,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,630617.04
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Empenhadas,4.4.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,6878122.38
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Liquidadas,4.4.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2718077.47
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Despesas Pagas,4.4.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1999121.3
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.4.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,4160044.91
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.00.00.00,4318002,Inscrição de Restos a Pagar Processados,4.4.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,718956.17
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.40.00.00,4318002,Despesas Empenhadas,4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1990
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.40.00.00,4318002,Despesas Liquidadas,4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1990
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.40.00.00,4318002,Despesas Pagas,4.4.90.40.00 - Serviços de Tecnologia da Informação e Comunicação (TIC) - Pessoa Jurídica,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1990
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Empenhadas,4.4.90.51.00 - Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,3290066.05
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Liquidadas,4.4.90.51.00 - Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1138908.02
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Despesas Pagas,4.4.90.51.00 - Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,573826.65
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.4.90.51.00 - Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2151158.03
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.00.00,4318002,Inscrição de Restos a Pagar Processados,4.4.90.51.00 - Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,565081.37
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Empenhadas,4.4.90.51.91 - Obras em Andamento,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,3230203.98
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Liquidadas,4.4.90.51.91 - Obras em Andamento,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1079045.95
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Despesas Pagas,4.4.90.51.91 - Obras em Andamento,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,513964.58
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Inscrição de Restos a Pagar Não Processados,4.4.90.51.91 - Obras em Andamento,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2151158.03
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.91.00,4318002,Inscrição de Restos a Pagar Processados,4.4.90.51.91 - Obras em Andamento,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,565081.37
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.99.00,4318002,Despesas Empenhadas,4.4.90.51.99 - Demais Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,59862.07
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.99.00,4318002,Despesas Liquidadas,4.4.90.51.99 - Demais Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,59862.07
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.51.99.00,4318002,Despesas Pagas,4.4.90.51.99 - Demais Obras e Instalações,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,59862.07
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Empenhadas,4.4.90.52.00 - Equipamentos e Material Permanente,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,3092847.59
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Liquidadas,4.4.90.52.00 - Equipamentos e Material Permanente,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,1083960.71
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Despesas Pagas,4.4.90.52.00 - Equipamentos e Material Permanente,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,989266.25
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Inscrição de Restos a Pagar Não Processados,4.4.90.52.00 - Equipamentos e Material Permanente,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2008886.88
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.52.00.00,4318002,Inscrição de Restos a Pagar Processados,4.4.90.52.00 - Equipamentos e Material Permanente,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,94694.46
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Empenhadas,4.4.90.61.00 - Aquisição de Imóveis,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,493218.74
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Liquidadas,4.4.90.61.00 - Aquisição de Imóveis,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,493218.74
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Despesas Pagas,4.4.90.61.00 - Aquisição de Imóveis,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,434038.4
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.4.90.61.00.00,4318002,Inscrição de Restos a Pagar Processados,4.4.90.61.00 - Aquisição de Imóveis,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,59180.34
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.00.00.00.00,4318002,Despesas Empenhadas,4.6.00.00.00 - Amortização da Dívida,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,10289567.91
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.00.00.00.00,4318002,Despesas Liquidadas,4.6.00.00.00 - Amortização da Dívida,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,10289567.91
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.00.00.00.00,4318002,Despesas Pagas,4.6.00.00.00 - Amortização da Dívida,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,10289567.91
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.90.00.00.00,4318002,Despesas Empenhadas,4.6.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2108345.56
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.90.00.00.00,4318002,Despesas Liquidadas,4.6.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2108345.56
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.90.00.00.00,4318002,Despesas Pagas,4.6.90.00.00 - Aplicações Diretas,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2108345.56
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.90.71.00.00,4318002,Despesas Empenhadas,4.6.90.71.00 - Principal da Dívida Contratual Resgatado,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2108345.56
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.90.71.00.00,4318002,Despesas Liquidadas,4.6.90.71.00 - Principal da Dívida Contratual Resgatado,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2108345.56
DCA-Anexo I-D,2021,DCA-Anexo I-D,DO4.6.90.71.00.00,4318002,Despesas Pagas,4.6.90.71.00 - Principal da Dívida Contratual Resgatado,2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,2108345.56
DCA-Anexo I-D,2021,DCA-Anexo I-D,DI4.6.91.00.00.00,4318002,Despesas Empenhadas,"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS",2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,8181222.35
DCA-Anexo I-D,2021,DCA-Anexo I-D,DI4.6.91.00.00.00,4318002,Despesas Liquidadas,"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS",2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,8181222.35
DCA-Anexo I-D,2021,DCA-Anexo I-D,DI4.6.91.00.00.00,4318002,Despesas Pagas,"4.6.91.00.00 - Aplicação direta decorrente de operação entre órgãos, fundos e entidades integrantes dos OFSS",2021,Prefeitura Municipal de São Borja - RS,60019,Padrão,RS,8181222.35
DCA-Anexo I-E,2021,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,Despesas Exceto Intraorçamentárias,2021,Prefeitura Municipal de São Borja - RS,60019,Total Geral da Despesa por Função,RS,213035409.31
DCA-Anexo I-E,2021,DCA-Anexo I-E,TotalDespesas,4318002,Despesas Empenhadas,01 - Legislativa,2021,Prefeitura Municipal de São Borja - RS,60019,Total Geral da Despesa por Função,RS,6425586.13
